pdf_file,page,text,label
2407.14567v2.pdf,7,"speeds, and hyperthreading. Throughout, it logs performance metrics and energy use for",
2407.14567v2.pdf,7,"each setup. This data trains a ML model to recognize patterns, aiming to forecast the most",
2407.14567v2.pdf,7,energy-efficient configuration for specific jobs and systems. Proven through notable energy,
2407.14567v2.pdf,7,"savings in benchmarks, this approach holds potential for broader application in HPC sys-",
2407.14567v2.pdf,7,"tems, promoting eco-friendliness and financial prudence without sacrificing computational",
2407.14567v2.pdf,7,power.,
2407.14567v2.pdf,7,"Fromtheaforementionend,Comparedwithtraditionalschedulers,newschedulingstrate-",
2407.14567v2.pdf,7,gies S are often developed because J(S) evolves rapidly and is subject to numerous diverse,
2407.14567v2.pdf,7,constraints arising from the complex runtime context. The application of ML to scheduling,
2407.14567v2.pdf,7,"represents a paradigm shift, enabling more intelligent and dynamic resource allocation as",
2407.14567v2.pdf,7,"shown in Figure.2. By addressing limitations in traditional algorithms like CFS, ML-based",
2407.14567v2.pdf,7,solutions ensure fair resource distribution while optimizing system performance. These,
2407.14567v2.pdf,7,"advancements, whether in individual hosts or large-scale HPC clusters, demonstrate the",
2407.14567v2.pdf,7,"potential of ML to transform OS schedulers, balancing fairness, efficiency, and adaptability.",
2407.14567v2.pdf,7,7,
2407.14567v2.pdf,8,"Zhang, Zhao, Li, Yin, Zhang& Chen",
2407.14567v2.pdf,8,Insights and Challenges: The integration of ML techniques into OS scheduling is driv-,
2407.14567v2.pdf,8,"ing a paradigm shift, enabling dynamic and intelligent resource allocation that exceeds the",
2407.14567v2.pdf,8,limitations of traditional heuristic-based approaches. ML-based schedulers demonstrate,
2407.14567v2.pdf,8,"remarkable adaptability, capable of optimizing system performance in complex runtime en-",
2407.14567v2.pdf,8,"vironments by addressing challenges such as workload variability, resource contention, and",
2407.14567v2.pdf,8,"energy efficiency. Unlike static schedulers, which struggle in current complex environments,",
2407.14567v2.pdf,8,these advanced techniques leverage data-driven models to improve prediction accuracy and,
2407.14567v2.pdf,8,"decision-making. However, these advancements come with significant challenges that must",
2407.14567v2.pdf,8,beaddressedforwidespreadadoption. ThecomputationaloverheadofintegratingMLmod-,
2407.14567v2.pdf,8,"els into real-time scheduling environments poses a critical limitation, as in-kernel inference",
2407.14567v2.pdf,8,must balance accuracy with minimal latency to ensure system performance is not com-,
2407.14567v2.pdf,8,"promised. Furthermore, reliance on extensive and high-quality training data for modeling",
2407.14567v2.pdf,8,workload patterns and resource utilization introduces complexity in dynamic and hetero-,
2407.14567v2.pdf,8,geneous environments. Ensuring scalability across large-scale systems and generalizability,
2407.14567v2.pdf,8,"to unseen scenarios remains difficult, particularly in multicore systems. Trade-offs between",
2407.14567v2.pdf,8,"competinggoals,suchasfairness,throughput,latency,andenergyefficiency,furthercompli-",
2407.14567v2.pdf,8,"cate optimization, while embedding ML models into existing OS kernels or cluster manage-",
2407.14567v2.pdf,8,"ment systems increases design and implementation complexity. Despite these challenges,",
2407.14567v2.pdf,8,"the transformative potential of ML-based scheduling is clear, promising more intelligent,",
2407.14567v2.pdf,8,"adaptable, and efficient resource management solutions for modern computing systems.",
2407.14567v2.pdf,8,4.2 Storage systems,
2407.14567v2.pdf,8,"Storage systems, along with their associated OS components, are designed to handle a",
2407.14567v2.pdf,8,"broad spectrum of applications and fluctuating workloads (Morris & Truskowski, 2003).",
2407.14567v2.pdf,8,"The storage elements within the OS incorporate a range of heuristic algorithms, ensuring",
2407.14567v2.pdf,8,"optimal performance and adaptability across diverse workloads. However, these approaches",
2407.14567v2.pdf,8,"are often limited in their ability to capture the complex, nonlinear relationships between",
2407.14567v2.pdf,8,input parameters and performance outcomes.,
2407.14567v2.pdf,8,"Predictability is a critical attribute of storage systems, as it ensures consistent and",
2407.14567v2.pdf,8,reliable performance across varying workloads and operational conditions. In modern com-,
2407.14567v2.pdf,8,"puting environments, where storage systems must support a wide range of applications,",
2407.14567v2.pdf,8,"from latency-sensitive tasks to high-throughput workloads, predictable behavior is essential",
2407.14567v2.pdf,8,for maintaining Quality of Service (QoS) guarantees and meeting Service Level Agreements,
2407.14567v2.pdf,8,"(SLAs) (Dean & Barroso, 2013; Hauser, Domaschka, & Wesner, 2018).",
2407.14567v2.pdf,8,"With the increasing adoption of Solid-State Drives (SSDs) due to their low cost, high",
2407.14567v2.pdf,8,"performance, and superior efficiency compared to traditional storage devices, SSDs have",
2407.14567v2.pdf,8,"become a widely popular choice in storage systems (Bayati, Bhimani, Lee, & Mi, 2019). As",
2407.14567v2.pdf,8,"a result, significant research efforts have been directed toward improving the predictability",
2407.14567v2.pdf,8,"of SSD performance, aiming to address challenges and ensure reliable operation in diverse",
2407.14567v2.pdf,8,"application scenarios. Cortez et al. (Hao et al., 2020) introduce LinnOS, a novel approach",
2407.14567v2.pdf,8,tomanagingSSDperformancebyincorporatingalightweightneuralnetworkwithintheop-,
2407.14567v2.pdf,8,erating system’s core. This neural network enables real-time inference of SSD performance,
2407.14567v2.pdf,8,"at an extremely fine-grained level, specifically per-I/O operation, without requiring modifi-",
2407.14567v2.pdf,8,cationstotheunderlyinghardwareorchangestofilesystemsandapplications. Byadopting,
2407.14567v2.pdf,8,8,
2407.14567v2.pdf,9,Integrating Artificial Intelligence into Operating Systems,
2407.14567v2.pdf,9,"a ’black-box’ perspective towards the device, LinnOS learns and infers the SSD’s behavior",
2407.14567v2.pdf,9,"to increase predictability, empowering applications to anticipate whether their performance",
2407.14567v2.pdf,9,"expectations will be met. Compared to traditional methods, LinnOS reduces I/O latency",
2407.14567v2.pdf,9,by up to 40% and improves throughput by up to 3× under high-concurrency workloads.,
2407.14567v2.pdf,9,Another critical aspect of SSD performance is the efficiency of Flash Translation Lay-,
2407.14567v2.pdf,9,"ers (FTLs), which manage the mapping between logical and physical addresses. Wang et",
2407.14567v2.pdf,9,"al. (Wang et al., 2024) propose LearnedFTL, a machine learning-enhanced page-level FTL",
2407.14567v2.pdf,9,design that tackles address translation inefficiencies. This method models the non-uniform,
2407.14567v2.pdf,9,"yet largely linear relationships between logical and physical page numbers, overcoming the",
2407.14567v2.pdf,9,irregularity in flash memory’s address space distribution. LearnedFTL integrates the train-,
2407.14567v2.pdf,9,"ing of learned indexes within the garbage collection (GC) process, continuously updating",
2407.14567v2.pdf,9,andrefiningthemodels. Abitmappredictionfiltersafeguardsagainstpotentialmodelinac-,
2407.14567v2.pdf,9,"curacies, ensuring correct mappings for address translation, thus minimizing double reads",
2407.14567v2.pdf,9,"during random read accesses. Compared to state-of-the-art FTLs, LearnedFTL reduces",
2407.14567v2.pdf,9,"address-translation-induced double reads by up to 55.5%, achieving a P99 tail latency im-",
2407.14567v2.pdf,9,provement of 2.9× to 12.2× and an average throughput improvement of 5.5× to 8.2× under,
2407.14567v2.pdf,9,random workloads.,
2407.14567v2.pdf,9,"Non-volatile memory (NVM) technologies face unique challenges, such as the write dis-",
2407.14567v2.pdf,9,"turbance (WD) problem, which impacts reliability and endurance. Wu et al. (Wu et al.,",
2407.14567v2.pdf,9,"2024a) introduce LearnWD, a method that harnesses ML and out-of-place updates to miti-",
2407.14567v2.pdf,9,gatethewritedisturbance(WD)probleminNVM.LearnWDemploysclusteringalgorithms,
2407.14567v2.pdf,9,to categorize stale data based on their inherent error proneness. When a write request ar-,
2407.14567v2.pdf,9,"rives, LearnWD analyzes the aggressor pattern of the new data and matches it to a stale",
2407.14567v2.pdf,9,"block from the most suitable cluster, minimizing potential WD errors. By leveraging this",
2407.14567v2.pdf,9,"speculativedecision-makingprocess, LearnWDreducesWD-pronewriteswhilemaintaining",
2407.14567v2.pdf,9,"efficiency. Additionally, LearnWD requires only occasional retraining of its models to sus-",
2407.14567v2.pdf,9,tain its accuracy and performance. LearnWD is highly versatile and can be applied across,
2407.14567v2.pdf,9,"various types of NVM, including single-level cell (SLC) and multi-level cell (MLC) config-",
2407.14567v2.pdf,9,"urations. Although the design is primarily optimized for phase-change memory (PCM),",
2407.14567v2.pdf,9,it is also extendable to other NVM technologies such as resistive RAM (ReRAM) and,
2407.14567v2.pdf,9,spin-transfer torque RAM (STT-RAM). Experimental results demonstrate that LearnWD,
2407.14567v2.pdf,9,"achieves significant improvements: reducing WD errors by 20.1%, lowering write latency",
2407.14567v2.pdf,9,"by 11.0%, and extending write endurance by 21.9% across 15 diverse real-world datasets.",
2407.14567v2.pdf,9,"The aforementioned examples illustrate a typical pattern as shown in Figure.3, in which",
2407.14567v2.pdf,9,Operating System S,
2407.14567v2.pdf,9,History data Encoder,
2407.14567v2.pdf,9,t,
2407.14567v2.pdf,9,High priority queue,
2407.14567v2.pdf,9,o,
2407.14567v2.pdf,9,r,
2407.14567v2.pdf,9,a,
2407.14567v2.pdf,9,Encoder g,
2407.14567v2.pdf,9,e,
2407.14567v2.pdf,9,Low priority queue,
2407.14567v2.pdf,9,Real-time request,
2407.14567v2.pdf,9,Figure 3: General ML for Storage Enhancement Workflow,
2407.14567v2.pdf,9,9,
2407.14567v2.pdf,10,"Zhang, Zhao, Li, Yin, Zhang& Chen",
2407.14567v2.pdf,10,ML tools are often treated as a black box within storage systems to predict the future state,
2407.14567v2.pdf,10,"of read/write requests. Once the decision-making process is complete, the operation that",
2407.14567v2.pdf,10,best aligns with the prediction is executed.,
2407.14567v2.pdf,10,Insights and Challenges: A significant trend in recent years is the integration of ma-,
2407.14567v2.pdf,10,"chine learning into storage systems, offering exciting opportunities to enhance performance",
2407.14567v2.pdf,10,and predictability in increasingly dynamic and complex environments. New type of storage,
2407.14567v2.pdf,10,hardwarehasstrongermotivationforreserchersthanthoseforschedulers. Unliketraditional,
2407.14567v2.pdf,10,"heuristic-based methods, ML-driven solutions leverage data-driven models to capture non-",
2407.14567v2.pdf,10,linear relationships and adapt to diverse workloads in real-time. These approaches reduce,
2407.14567v2.pdf,10,"manual intervention, improve resource utilization, and enable intelligent decision-making",
2407.14567v2.pdf,10,"for tasks such as I/O scheduling, address translation, and error mitigation.",
2407.14567v2.pdf,10,"Despite these advancements, several key challenges remain. First, the overhead as-",
2407.14567v2.pdf,10,"sociated with inference in ML models can limit their practicality, particularly in high-",
2407.14567v2.pdf,10,concurrency or resource-constrained storage systems. Storage systems has higher time re-,
2407.14567v2.pdf,10,"quirements. Second, current methods often target specific hardware components or work-",
2407.14567v2.pdf,10,"load patterns, making it difficult to generalize their applicability across different storage",
2407.14567v2.pdf,10,"technologies and use cases. Third, ensuring the robustness and reliability of ML models",
2407.14567v2.pdf,10,"under unpredictable conditions, such as workload spikes or hardware failures, remains an",
2407.14567v2.pdf,10,open problem.,
2407.14567v2.pdf,10,4.3 Memory management,
2407.14567v2.pdf,10,Memorymanagementandstoragemanagementarefundamentalcomponentsofanoperating,
2407.14567v2.pdf,10,"system, each responsible for optimizing resource utilization and providing abstraction for",
2407.14567v2.pdf,10,different hardware resources. Memory management focuses on volatile primary memory,
2407.14567v2.pdf,10,"(RAM), abstracting physical memory into virtual memory for fast, temporary storage.",
2407.14567v2.pdf,10,"With the emergence of advanced hardware technologies such as 3D-stacked memory,",
2407.14567v2.pdf,10,"significant improvements in memory bandwidth and latency have been realized. However,",
2407.14567v2.pdf,10,traditional heuristic-based memory address mapping algorithms often fail to fully leverage,
2407.14567v2.pdf,10,"theseadvancements. Tobridgethisgap, Zhangetal. (Zhangetal., 2022)proposeSoftware-",
2407.14567v2.pdf,10,"Defined Address Mapping (SDAM), a hardware-software co-design mechanism that dynam-",
2407.14567v2.pdf,10,"ically adjusts address mapping strategies based on program access patterns, thereby max-",
2407.14567v2.pdf,10,imizing hardware utilization in 3D memory. SDAM further integrates machine learning,
2407.14567v2.pdf,10,"techniques to automatically identify and cluster access patterns of key program variables,",
2407.14567v2.pdf,10,enabling efficient and adaptive address mapping while minimizing overhead. This approach,
2407.14567v2.pdf,10,not only alleviates the burden on programmers but also allows the system to dynamically,
2407.14567v2.pdf,10,optimize memory performance for diverse workloads.,
2407.14567v2.pdf,10,"In parallel with the advancements in high-performance memory technologies, new mem-",
2407.14567v2.pdf,10,ory paradigms such as far memory are reshaping how memory capacity is scaled in modern,
2407.14567v2.pdf,10,"systems (Aguilera, Keeton, Novakovic, & Singhal, 2019). Addressing similar challenges of",
2407.14567v2.pdf,10,"dynamic workloads and cost efficiency, Lagar-Cavilla et al. (Lagar-Cavilla et al., 2019)",
2407.14567v2.pdf,10,introduce a software-defined far memory system for warehouse-scale computers (WSCs) to,
2407.14567v2.pdf,10,"address increasing memory demands and cost challenges. By leveraging zswap, a Linux",
2407.14567v2.pdf,10,"kernel mechanism, the system proactively compresses and migrates cold memory pages to",
2407.14567v2.pdf,10,"create a flexible, low-cost far memory tier in software. It employs machine learning-based",
2407.14567v2.pdf,10,10,
2407.14567v2.pdf,11,Integrating Artificial Intelligence into Operating Systems,
2407.14567v2.pdf,11,autotuning to optimize performance under dynamic workloads while meeting strict service-,
2407.14567v2.pdf,11,"level objectives (SLOs). In the online section, the kernel manages memory with two key",
2407.14567v2.pdf,11,"modules: kstaled and kreclaimd. kstaled tracks page ages by scanning page table entries,",
2407.14567v2.pdf,11,"while kreclaimd reclaims cold pages exceeding the Cold Age Threshold, moving them to",
2407.14567v2.pdf,11,zswap to free DRAM. The Node Agent bridges the kernel and offline components by col-,
2407.14567v2.pdf,11,"lecting statistics, adjusting the Cold Age Threshold dynamically, and exporting data for",
2407.14567v2.pdf,11,"further analysis. In the offline section, an ML-based Autotuner uses far memory data and a",
2407.14567v2.pdf,11,Gaussian Process Bandit algorithm to optimize parameter configurations for memory sav-,
2407.14567v2.pdf,11,"ings and performance. The tuned parameters are fed back to the Node Agent, enabling",
2407.14567v2.pdf,11,"continuous system optimization. Successfully deployed at Google since 2016, the system",
2407.14567v2.pdf,11,achieves significant memory cost savings (4–5% TCO reduction) with minimal performance,
2407.14567v2.pdf,11,"impact, demonstrating practicality and scalability for large-scale production environments.",
2407.14567v2.pdf,11,Building on the theme of leveraging machine learning to optimize memory systems,
2407.14567v2.pdf,11,"and workload performance, Rocha et al. (de A. Rocha, Schwarzrock, Lorenzon, & Beck,",
2407.14567v2.pdf,11,"2022) introduce PredG, a machine learning framework specifically designed to improve",
2407.14567v2.pdf,11,graph processing efficiency on Non-Uniform Memory Access (NUMA) systems. Unlike,
2407.14567v2.pdf,11,"previous examples that focus on general-purpose optimization, PredG targets a specific",
2407.14567v2.pdf,11,application domain—graph processing. It identifies the optimal thread and data mappings,
